exchange_nr,source,company,means_of_exchange,ship_captain,orig_date_src,orig_yr,orig_date,orig_exact_date_yn,orig_loc_port_arch,orig_loc_region_arch,orig_loc_port_modern,orig_loc_region_modern,orig_loc_lat,orig_loc_long,dest_date_src,dest_yr,dest_date,dest_exact_date_yn,dest_loc_port_arch,dest_loc_region_arch,dest_loc_port,dest_loc_region,dest_loc_lat,dest_loc_long,textile_quantity,textile_unit,els_per_ps,supplier,textile_category,textile_subcategory,textile_name,textile_modifier_fulltext,textile_color_arch,textile_color_inf,textile_pattern_arch,textile_process_arch,textile_fiber_arch,textile_geography_arch,textile_quality_arch,textile_other_unknown_arch,textile_quality_inferred,ship_doc_total_arch,shipment_total_value,shipment_currency,total_value_guldens,total_value_stuivers,total_value_penningen,total_value_currency,total_value_other,ps_value_gulden,ps_value_stuivers,ps_value_penningen,ps_value_currency,additional_text_from_doc,notes_other,Header Explanations:,https://docs.google.com/document/d/1W-NAkej9EjnrHQ8eWbuQmRMpPWRRxE5yiBXP4A7atO4/edit?usp=sharing
2001405,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,bethilles,madrapaks Kust,NA,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,madrapaks,NA,"346618,9,8","346618,9,8",Indian Guilders,1178,7,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001403,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,300,ps.,NA,NA,NA,NA,bethilles,otisaals Kust,NA,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,otisaals,NA,"346618,9,8","346618,9,8",Indian Guilders,2371,1,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001406,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,bethilles,sesterganty Kust,NA,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,sesterganty,NA,"346618,9,8","346618,9,8",Indian Guilders,1396,1,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001404,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,500,ps.,NA,NA,NA,NA,bethilles,tarnatannes Kust,NA,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,tarnatannes,NA,"346618,9,8","346618,9,8",Indian Guilders,4278,3,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001402,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,400,ps.,NA,NA,NA,NA,bethilles,gebleekt Kust,NA,white,NA,bleached,cotton,Coast (presumed Coromandel),NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,5896,5,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001818,bgb_16127,VOC,Koning Karel de Derde,NA,das,1721,1721-02-19,y,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,doc,1721,1721-09-10,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,10,lb.,NA,NA,NA,NA,boekbindersgaren,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"282419,10","282419,10",Indian Guilders,9,NA,NA,Dutch Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 2446.6,NA,NA
2001409,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,160,ps.,NA,NA,NA,NA,brandam,Kust,NA,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,403,3,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001434,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,1000,ps.,NA,NA,NA,NA,brawles,Surats,NA,NA,NA,NA,cotton,Surat,NA,sjadderboraal,NA,"346618,9,8","346618,9,8",Indian Guilders,1336,13,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001410,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,320,ps.,NA,NA,NA,NA,cabajen,ruw Kust,NA,natural,NA,NA,cotton,Coast (presumed Coromandel),NA,raw,NA,"346618,9,8","346618,9,8",Indian Guilders,1214,15,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001417,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,1420,ps.,NA,NA,NA,NA,caffa,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,19032,10,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001418,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,300,ps.,NA,NA,NA,NA,chintz,Bengaals,NA,NA,NA,NA,cotton,Pattena (Bengal),NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,1156,7,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001439,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,4400,ps.,NA,NA,NA,NA,corroots,Surats,NA,NA,NA,NA,cotton,Surat,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,4064,6,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001419,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,1000,ps.,NA,NA,NA,NA,dasje,Bengaals,NA,NA,NA,NA,silk,Bengal,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,678,4,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001407,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,1000,ps.,NA,NA,NA,NA,dasje,Kust,NA,NA,NA,NA,silk,Coast (presumed Coromandel),NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,943,9,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001815,bgb_16127,VOC,Koning Karel de Derde,NA,das,1721,1721-02-19,y,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,doc,1721,1721-09-10,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,156,roll,NA,NA,NA,NA,doek,Hollands in soort,NA,NA,NA,NA,NA,Holland,NA,assorted,NA,"282419,10","282419,10",Indian Guilders,NA,NA,NA,Dutch Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 2446.6,NA,NA
2001420,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,638,ps.,NA,NA,NA,NA,douriasten,Bengaals,NA,NA,NA,NA,NA,Bengal,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,11138,19,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001398,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,960,ps.,NA,NA,NA,NA,dungarees,gebleekt Kust,NA,white,NA,bleached,cotton,Coast (presumed Coromandel),NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,2602,NA,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001816,bgb_16127,VOC,Koning Karel de Derde,NA,das,1721,1721-02-19,y,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,doc,1721,1721-09-10,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,20,ps.,NA,NA,NA,NA,everdoek,wit breed,white,NA,NA,NA,NA,NA,NA,wide,NA,"282419,10","282419,10",Indian Guilders,NA,NA,NA,Dutch Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 2446.6,NA,NA
2001430,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,2463.4,lb.,NA,NA,NA,NA,florette garen,Bengaals,NA,NA,NA,NA,silk (floret),Bengal,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,7833,14,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001401,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,200,ps.,NA,NA,NA,NA,ginghams,onderbroeken Kust,NA,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,underclothes,NA,"346618,9,8","346618,9,8",Indian Guilders,2610,13,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001422,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,ginghams,taffachelas Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,taffachelas,NA,"346618,9,8","346618,9,8",Indian Guilders,511,17,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001440,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,200,ps.,NA,NA,NA,NA,golgassen,Surats,NA,NA,NA,NA,silk,Surat,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,2659,NA,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001391,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,300,ps.,NA,NA,NA,NA,guinea-stuffs,ruw Kust,NA,natural,NA,NA,cotton,Coast (presumed Coromandel),NA,raw,NA,"346618,9,8","346618,9,8",Indian Guilders,3124,5,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001389,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,90,ps.,NA,NA,NA,NA,guinea-stuffs,fijn gebleekt Kust,NA,white,NA,bleached,cotton,Coast (presumed Coromandel),fine,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,2233,2,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001390,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,1700,ps.,NA,NA,NA,NA,guinea-stuffs,gemeen gebleekt Kust,NA,white,NA,bleached,cotton,Coast (presumed Coromandel),ordinary,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,17364,3,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001392,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,340,ps.,NA,NA,NA,NA,guinea-stuffs,blauw Kust,blue,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,4892,6,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001423,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,240,ps.,NA,NA,NA,NA,hammans,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,1996,10,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001441,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,800,ps.,NA,NA,NA,NA,kannekyns,wit Surats,white,NA,NA,NA,cotton,Surat,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,857,17,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001433,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,1440,lb.,NA,NA,NA,NA,kiermanse wol,NA,NA,NA,NA,NA,wool,NA,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,1389,4,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001424,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,1080,ps.,NA,NA,NA,NA,mallemolens,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,13689,7,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001399,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,200,ps.,NA,NA,NA,NA,muris,gebleekt Kust,NA,white,NA,bleached,cotton,Coast (presumed Coromandel),NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,889,18,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001443,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,1000,ps.,NA,NA,NA,NA,nickanees,Surats,NA,NA,NA,NA,cotton,Surat,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,2724,3,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001397,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,480,ps.,NA,NA,NA,NA,percallen,gemeen gebleekt Kust,NA,white,NA,bleached,NA,Coast (presumed Coromandel),ordinary,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,1105,9,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001421,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,600,ps.,NA,NA,NA,NA,photaes,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,2034,16,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001426,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,1362,ps.,NA,NA,NA,NA,roemaals,neusdoeken Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,handkerchief,NA,"346618,9,8","346618,9,8",Indian Guilders,5931,16,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001428,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,960,ps.,NA,NA,NA,NA,sail cloth,Bengaals,NA,NA,NA,NA,NA,Bengal,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,3088,8,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001400,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,160,ps.,NA,NA,NA,NA,sail cloth,Kust,NA,NA,NA,NA,NA,Coast (presumed Coromandel),NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,440,1,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001393,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,1040,ps.,NA,NA,NA,NA,salempores,ruw Kust,NA,natural,NA,NA,cotton,Coast (presumed Coromandel),NA,raw,NA,"346618,9,8","346618,9,8",Indian Guilders,4708,18,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001395,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,240,ps.,NA,NA,NA,NA,salempores,fijn gebleekt Kust,NA,white,NA,bleached,cotton,Coast (presumed Coromandel),fine,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,2110,3,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001394,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,1920,ps.,NA,NA,NA,NA,salempores,gemeen gebleekt Kust,NA,white,NA,bleached,cotton,Coast (presumed Coromandel),ordinary,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,9119,6,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001396,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,400,ps.,NA,NA,NA,NA,salempores,blauw Kust,blue,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,2416,19,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001442,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,600,ps.,NA,NA,NA,NA,savogesjes,wit Surats,white,NA,NA,NA,cotton,Surat,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,2329,5,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001429,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,15023.25,lb.,NA,NA,NA,NA,silk,ruw Bengaals,NA,natural,NA,NA,silk,Bengal,NA,raw,NA,"346618,9,8","346618,9,8",Indian Guilders,65356,6,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001425,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,480,ps.,NA,NA,NA,NA,soesjes,Bengaals,NA,NA,NA,NA,silk,Bengal,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,6934,10,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001427,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,150,ps.,NA,NA,NA,NA,tanjeebs,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,3362,17,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001444,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,500,ps.,NA,NA,NA,NA,tapekankenias,Surats,NA,NA,NA,NA,cotton,Surat,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,375,6,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001432,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,607,lb.,NA,NA,NA,NA,tessergaren,Bengaals,NA,NA,NA,NA,silk (tussur),Bengal,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,1943,6,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001431,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,952,lb.,NA,NA,NA,NA,yarn,katoenen Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,390,6,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
2001446,bgb_16441,VOC,Koning Karel de Derde,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,1250,lb.,NA,NA,NA,NA,yarn,katoenen Javaans,NA,NA,NA,NA,cotton,Java,NA,NA,NA,"346618,9,8","346618,9,8",Indian Guilders,604,4,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6527.6; src_00058,NA,NA
